"","PassengerId","HomePlanet","CryoSleep","Cabin","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Total_Spend","Transported"
"807","1643_01","Earth","False","G/263/P","TRAPPIST-1e",42,"False",0,0,476,402,6,"Pennie Mcgoway",884,FALSE
"808","1648_01","Europa","True","E/120/S","TRAPPIST-1e",29,"False",0,0,0,0,0,"Pollum Gearriting",0,TRUE
"809","1652_01","Earth","True","G/259/S","PSO J318.5-22",4,"False",0,0,0,0,0,"Coracy Frederry",0,TRUE
"810","1654_01","Earth","False","E/121/S","TRAPPIST-1e",17,"False",980,0,7,0,0,"Clarry Bardinard",987,FALSE
"811","1664_01","Earth","False","F/329/P","TRAPPIST-1e",21,"False",0,0,738,86,40,"Carlie Bakerson",864,FALSE
"812","1665_01","Europa","True","C/60/P","TRAPPIST-1e",52,"False",0,0,0,0,0,"Mesarid Cotorming",0,TRUE
"813","1665_02","Europa","True","C/60/P","",29,"False",0,0,0,0,0,"Alcorux Cotorming",0,TRUE
"814","1667_01","Earth","False","F/315/S","TRAPPIST-1e",35,"False",367,54,0,479,0,"Almary Dotsondez",900,FALSE
"815","1675_01","Mars","True","F/319/S","55 Cancri e",23,"False",0,0,0,0,0,"Sales Letty",0,TRUE
"816","1678_01","Earth","","F/320/S","TRAPPIST-1e",27,"False",10,4,12,2,1124,"Cellex Mcbriddley",1152,FALSE
"817","1679_01","Earth","True","G/271/P","TRAPPIST-1e",8,"False",0,0,0,0,0,"Berna Nasquez",0,TRUE
"818","1680_01","Europa","False","C/63/S","",20,"False",0,54,3,4976,2732,"Shelik Ineded",7765,FALSE
"819","1680_02","Europa","True","C/63/S","55 Cancri e",16,"False",0,0,0,0,0,"Beneb Ineded",0,TRUE
"820","1683_01","Earth","False","E/123/S","TRAPPIST-1e",35,"False",0,216,9,40,721,"Camina Alest",986,FALSE
"821","1684_01","Mars","False","F/332/P","TRAPPIST-1e",44,"False",684,0,605,0,0,"Aarjel Vlate",1289,FALSE
"822","1686_01","Earth","False","F/333/P","TRAPPIST-1e",19,"False",0,6,1217,913,3,"Carlie Nolds",2139,FALSE
"823","1689_01","Europa","True","C/64/S","TRAPPIST-1e",2,"False",0,0,0,0,0,"Murzimp Asseple",0,TRUE
"824","1689_02","Europa","False","C/64/S","TRAPPIST-1e",30,"False",0,3085,13,212,297,"Markton Asseple",3607,TRUE
"825","1689_03","Europa","False","C/64/S","TRAPPIST-1e",28,"False",0,6285,0,1301,108,"Batenar Asseple",7694,FALSE
"826","1692_01","Earth","True","","TRAPPIST-1e",44,"False",0,0,0,0,0,"Joyn Roberrenn",0,TRUE
"827","1693_01","Earth","False","F/322/S","TRAPPIST-1e",20,"False",2,673,0,0,41,"Daven Francock",716,FALSE
"828","1701_01","Earth","True","G/275/P","TRAPPIST-1e",22,"False",0,0,0,0,0,"Coley Gilleranks",0,TRUE
"829","1702_01","Earth","False","F/323/S","TRAPPIST-1e",14,"False",0,1141,0,0,7,"Debora Ellahan",1148,FALSE
"830","1703_01","Earth","False","F/337/P","TRAPPIST-1e",20,"False",0,671,56,0,0,"Dian Byerton",727,FALSE
"831","1706_01","","False","F/324/S","TRAPPIST-1e",45,"False",0,92,202,271,362,"Ward Shieldson",927,FALSE
"832","1707_01","Earth","False","F/325/S","55 Cancri e",19,"False",0,0,0,394,327,"Isa Trerady",721,FALSE
"833","1716_01","Mars","False","","TRAPPIST-1e",42,"False",247,0,27,707,32,"Repart Spane",1013,FALSE
"834","1720_01","Earth","False","F/340/P","TRAPPIST-1e",23,"False",690,4,10,0,0,"Daisya Bushins",704,FALSE
"835","1722_01","Earth","False","G/279/P","TRAPPIST-1e",43,"False",0,22,0,6,879,"Delley Joynewtonks",907,FALSE
"836","1726_01","Mars","False","F/329/S","TRAPPIST-1e",20,"False",532,0,747,10,0,"Badont Chnie",1289,FALSE
"837","1726_02","Mars","True","F/329/S","TRAPPIST-1e",11,"False",0,0,0,0,0,"Siese Chnie",0,TRUE
"838","1726_03","Mars","False","F/329/S","TRAPPIST-1e",20,"False",477,812,0,0,0,"Spon Chnie",1289,FALSE
"839","1732_01","Earth","True","G/282/P","TRAPPIST-1e",21,"False",0,0,0,0,0,"Sanney Gaineyerson",0,TRUE
"840","1735_01","Earth","False","F/330/S","TRAPPIST-1e",17,"False",1296,613,23,72,0,"Francy Philliames",2004,FALSE
"841","1737_01","Earth","False","G/285/P","TRAPPIST-1e",32,"False",115,0,0,386,308,"Tyle Burchanez",809,FALSE
"842","1741_01","Earth","False","G/286/P","TRAPPIST-1e",24,"False",0,69,709,0,31,"Vick Langatein",809,FALSE
"843","1741_02","Earth","True","G/286/P","TRAPPIST-1e",4,"False",0,0,0,0,0,"Pennie Langatein",0,TRUE
"844","1741_03","Earth","False","G/286/P","",4,"False",0,0,0,0,0,"Mabela Langatein",0,FALSE
"845","1743_01","Earth","False","F/345/P","PSO J318.5-22",36,"False",0,0,148,1220,2,"Jerek Mirez",1370,FALSE
"846","1744_01","Mars","False","D/62/S","TRAPPIST-1e",27,"False",157,0,2345,822,0,"Lifes Nane",3324,FALSE
"847","1750_01","Earth","True","G/289/P","",46,"False",0,0,0,0,0,"Heald Howenters",0,TRUE
"848","1751_01","Mars","True","F/332/S","55 Cancri e",24,"False",0,0,0,0,0,"Mits Chate",0,TRUE
"849","1751_02","Mars","False","F/332/S","TRAPPIST-1e",3,"False",0,0,0,0,0,"Weer Chate",0,FALSE
"850","1754_01","Earth","False","F/346/P","55 Cancri e",21,"False",41,592,0,0,5,"Donnie Savaraldez",638,FALSE
"851","1756_01","Earth","False","E/131/S","TRAPPIST-1e",42,"False",101,137,574,0,183,"",995,FALSE
"852","1759_01","Mars","True","F/335/S","TRAPPIST-1e",26,"False",0,0,0,0,0,"Toal Ches",0,TRUE
"853","1765_01","Earth","True","G/290/P","TRAPPIST-1e",38,"False",0,0,0,0,0,"Joelan Bookson",0,TRUE
"854","1773_01","Earth","False","F/340/S","55 Cancri e",36,"False",2,0,0,606,140,"Jaimez Paynard",748,FALSE
"855","1777_01","Europa","False","B/56/P","55 Cancri e",28,"False",0,75,0,4764,11,"Misadr Vertfull",4850,TRUE
"856","1777_02","Europa","True","B/56/P","TRAPPIST-1e",62,"False",0,0,0,0,0,"Wimpha Vertfull",0,TRUE
"857","1780_01","Earth","False","F/350/P","TRAPPIST-1e",22,"False",9,8,796,5,181,"Hillie Cames",999,FALSE
"858","1784_01","Earth","False","G/292/P","TRAPPIST-1e",18,"False",234,0,298,317,0,"Weney Pecketton",849,FALSE
"859","1787_01","Earth","False","G/293/P","TRAPPIST-1e",12,"False",0,0,0,0,0,"Bobbyn Strongers",0,FALSE
"860","1788_01","Earth","False","F/343/S","TRAPPIST-1e",32,"False",0,71,0,338,0,"Shany Kenzierry",409,FALSE
"861","1789_01","Earth","False","G/282/S","TRAPPIST-1e",11,"False",0,0,0,0,0,"Deandy Whitersone",0,FALSE
"862","1790_01","Earth","True","G/294/P","TRAPPIST-1e",47,"",0,0,0,0,0,"Kentha Hamberterry",0,TRUE
"863","1790_02","Earth","True","G/294/P","TRAPPIST-1e",48,"False",0,0,0,0,0,"Willey Hamberterry",0,TRUE
"864","1791_01","Mars","True","F/351/P","55 Cancri e",38,"False",0,0,0,0,0,"Eang Spien",0,TRUE
"865","1791_02","Mars","True","F/351/P","TRAPPIST-1e",19,"False",0,0,0,0,0,"Apple Spien",0,TRUE
"866","1793_01","Mars","False","E/136/S","TRAPPIST-1e",22,"False",379,87,453,22,1141,"Weet Bukko",2082,FALSE
"867","1793_02","Mars","False","F/344/S","TRAPPIST-1e",21,"False",1282,0,6061,5,0,"Skunch Bukko",7348,FALSE
"868","1794_01","Earth","False","F/353/P","55 Cancri e",37,"False",0,2,0,610,0,"Brinez Fultz",612,FALSE
"869","1795_01","Earth","False","E/108/P","55 Cancri e",28,"False",1402,220,0,0,0,"Oraine Klindsey",1622,FALSE
"870","1801_01","Earth","False","F/345/S","TRAPPIST-1e",15,"False",18,1980,0,218,0,"Erie Valezaley",2216,FALSE
"871","1801_02","Earth","False","F/345/S","TRAPPIST-1e",57,"False",643,0,0,17,289,"Vanney Valezaley",949,FALSE
"872","1809_01","Earth","True","G/296/P","TRAPPIST-1e",22,"False",0,0,0,0,0,"Luise Gallandez",0,TRUE
"873","1814_01","Earth","False","G/286/S","55 Cancri e",22,"False",515,0,0,93,6,"Maryne Harrenoldez",614,FALSE
"874","1814_02","Earth","True","G/286/S","PSO J318.5-22",29,"False",0,0,0,0,0,"Bland Harrenoldez",0,TRUE
"875","1814_03","Earth","False","G/286/S","TRAPPIST-1e",0,"False",0,0,0,0,0,"Glorey Harrenoldez",0,FALSE
"876","1815_01","Mars","True","F/348/S","TRAPPIST-1e",44,"False",0,0,0,0,0,"Komos Ecre",0,TRUE
"877","1819_01","Earth","False","F/359/P","TRAPPIST-1e",22,"False",623,24,0,120,1662,"Glenna Rames",2429,FALSE
"878","1820_01","Mars","True","E/110/P","TRAPPIST-1e",25,"",0,0,0,0,0,"Boats Gele",0,TRUE
"879","1824_01","Earth","False","G/300/P","TRAPPIST-1e",64,"False",0,467,0,351,0,"Vin Crosarios",818,FALSE
"880","1825_01","Earth","False","F/360/P","TRAPPIST-1e",21,"False",33,319,297,0,0,"Branca Powenoble",649,FALSE
"881","1825_02","Earth","False","E/111/P","TRAPPIST-1e",35,"False",246,207,338,0,0,"Alfrey Powenoble",791,FALSE
"882","1830_01","Earth","True","G/287/S","PSO J318.5-22",15,"False",0,0,0,0,0,"Coracy Fielson",0,TRUE
"883","1832_01","Earth","False","F/353/S","TRAPPIST-1e",48,"False",0,0,0,1384,656,"Celina Mccarveymon",2040,FALSE
"884","1835_01","Europa","True","B/76/S","TRAPPIST-1e",22,"False",0,0,0,0,0,"Antak Cassiding",0,TRUE
"885","1835_02","Europa","True","B/76/S","TRAPPIST-1e",42,"False",0,0,0,0,0,"Hekaron Cassiding",0,TRUE
"886","1837_01","Europa","True","B/77/S","55 Cancri e",13,"False",0,0,0,0,0,"Maiam Whealeed",0,TRUE
"887","1838_01","Mars","True","F/363/P","TRAPPIST-1e",35,"False",0,0,0,0,0,"Cowl Erte",0,TRUE
"888","1839_01","Mars","False","F/364/P","TRAPPIST-1e",27,"False",1182,0,42,0,0,"Clech Purt",1224,FALSE
"889","1840_01","Earth","True","G/301/P","55 Cancri e",21,"False",0,0,0,0,0,"Andan Quinnerry",0,TRUE
"890","1842_01","Mars","False","D/57/P","TRAPPIST-1e",22,"False",603,0,200,0,0,"Walls Stche",803,FALSE
"891","1845_01","Europa","False","C/69/S","TRAPPIST-1e",33,"False",0,11,689,355,6083,"Sabiton Goortedant",7138,FALSE
"892","1851_01","Europa","False","B/78/S","55 Cancri e",25,"False",582,1080,0,14,5550,"Zaurah Healted",7226,FALSE
"893","1851_02","Europa","True","B/78/S","TRAPPIST-1e",37,"False",0,0,0,0,0,"Mino Healted",0,TRUE
"894","1852_01","Europa","True","B/79/S","55 Cancri e",36,"False",0,0,0,0,0,"Zaurid Semootor",0,TRUE
"895","1852_02","Europa","False","B/79/S","55 Cancri e",47,"False",0,1696,0,0,1,"Golaron Semootor",1697,TRUE
"896","1852_03","Europa","True","B/79/S","TRAPPIST-1e",34,"False",0,0,0,0,0,"Tachird Semootor",0,TRUE
"897","1852_04","Europa","True","B/79/S","55 Cancri e",29,"False",0,0,0,0,0,"Sadlami Semootor",0,TRUE
"898","1858_01","Europa","False","C/62/P","55 Cancri e",39,"False",0,4205,0,167,0,"Naosura Coniple",4372,TRUE
"899","1862_01","Earth","","F/369/P","55 Cancri e",27,"False",1156,0,0,0,136,"Iney Bardsey",1292,FALSE
"900","1862_02","","False","G/304/P","55 Cancri e",35,"False",557,0,0,393,0,"Joanry Bardsey",950,FALSE
"901","1862_03","Earth","False","G/304/P","TRAPPIST-1e",0,"False",0,0,0,0,0,"Dorene Houseson",0,FALSE
"902","1867_01","Europa","True","C/63/P","55 Cancri e",33,"False",0,0,0,0,0,"Isotone Unings",0,TRUE
"903","1869_01","Mars","False","F/373/P","TRAPPIST-1e",24,"False",1286,2,1,0,0,"Pioss Curt",1289,FALSE
"904","1870_01","Mars","False","F/359/S","TRAPPIST-1e",19,"False",908,0,845,0,0,"Hammet Reste",1753,FALSE
"905","1875_01","Mars","False","D/65/S","TRAPPIST-1e",33,"False",128,0,574,0,260,"Dills Soun",962,FALSE
"906","1876_01","Earth","False","F/360/S","TRAPPIST-1e",19,"False",0,0,262,29,448,"Guada Buckson",739,FALSE
"907","1883_01","Mars","True","E/114/P","TRAPPIST-1e",16,"False",0,0,0,0,0,"Berbee Flell",0,TRUE
"908","1885_01","Earth","False","G/294/S","TRAPPIST-1e",47,"False",0,0,376,3,7,"Breney Starkers",386,FALSE
"909","1893_01","Mars","True","F/362/S","TRAPPIST-1e",40,"False",0,0,0,0,0,"Coass Empie",0,TRUE
"910","1894_01","Mars","True","F/379/P","TRAPPIST-1e",19,"False",0,0,0,0,0,"Arts Steen",0,TRUE
"911","1895_01","Mars","False","F/363/S","TRAPPIST-1e",27,"False",39,0,378,240,652,"Ocoats Wate",1309,FALSE
"912","1896_01","Europa","False","E/143/S","TRAPPIST-1e",31,"False",0,891,0,3748,12,"",4651,FALSE
"913","1900_01","Earth","False","F/380/P","TRAPPIST-1e",24,"False",0,106,1126,0,60,"",1292,FALSE
"914","1904_01","Europa","False","A/15/P","55 Cancri e",31,"False",19,607,0,0,2756,"Sceleon Scerodbox",3382,TRUE
"915","1909_01","Europa","True","C/64/P","PSO J318.5-22",41,"False",0,0,0,0,0,"Prope Prighty",0,TRUE
"916","1909_02","Europa","True","C/64/P","TRAPPIST-1e",16,"False",0,0,0,0,0,"Acruxa Prighty",0,TRUE
"917","1909_03","Europa","False","C/64/P","TRAPPIST-1e",27,"False",0,2588,0,22,2149,"Beide Prighty",4759,FALSE
"918","1910_01","Mars","False","F/365/S","TRAPPIST-1e",11,"False",0,0,0,0,0,"Fow Cort",0,FALSE
"919","1910_02","Mars","False","F/365/S","55 Cancri e",28,"False",3529,0,65,3,59,"Erfros Cort",3656,FALSE
"920","1910_03","Mars","False","F/365/S","TRAPPIST-1e",51,"False",311,0,338,741,0,"Cakers Cort",1390,FALSE
"921","1910_04","Mars","False","F/365/S","TRAPPIST-1e",1,"False",0,0,0,0,0,"Gon Cort",0,FALSE
"922","1912_01","Earth","False","G/310/P","TRAPPIST-1e",56,"False",0,35,4661,1641,0,"Ruthy Beckeetter",6337,FALSE
"923","1913_01","Mars","False","F/381/P","",27,"False",261,0,2338,0,0,"Stray Bra",2599,FALSE
"924","1913_02","Mars","True","F/381/P","TRAPPIST-1e",57,"False",0,0,0,0,0,"Corse Ane",0,TRUE
"925","1913_03","Mars","True","F/381/P","TRAPPIST-1e",13,"False",0,0,0,0,0,"Aark Ane",0,TRUE
"926","1914_01","Earth","True","G/301/S","PSO J318.5-22",32,"False",0,0,0,0,0,"Isaacy Kimpson",0,TRUE
"927","1917_01","Earth","False","F/366/S","PSO J318.5-22",28,"False",0,547,0,10,0,"Shawne Craftstens",557,FALSE
"928","1919_01","Earth","False","G/302/S","TRAPPIST-1e",12,"False",0,0,0,0,0,"Samie Corman",0,FALSE
"929","1921_01","Mars","False","F/382/P","PSO J318.5-22",35,"False",809,0,830,0,0,"Ney Erry",1639,FALSE
"930","1921_02","Mars","False","F/382/P","TRAPPIST-1e",33,"True",1651,0,14,245,0,"Sinkes Erry",1910,FALSE
"931","1924_01","Earth","True","G/311/P","PSO J318.5-22",14,"False",0,0,0,0,0,"Jordy Greeves",0,TRUE
"932","1929_01","Earth","False","G/306/S","TRAPPIST-1e",26,"False",407,191,53,0,133,"Dannie Mcfaddoxter",784,FALSE
"933","1930_01","Earth","False","F/383/P","55 Cancri e",25,"False",599,0,1,0,0,"Karie Acobsond",600,FALSE
"934","1932_01","Earth","False","F/367/S","TRAPPIST-1e",27,"False",0,0,0,145,1961,"Antone Puckley",2106,FALSE
"935","1934_01","Earth","False","F/384/P","TRAPPIST-1e",23,"False",2,0,689,827,0,"Shelle Stenson",1518,FALSE
"936","1936_01","Mars","False","E/119/P","TRAPPIST-1e",45,"False",1285,4,7,1,0,"Hamsp Icake",1297,FALSE
"937","1943_01","Earth","False","F/371/S","55 Cancri e",50,"False",21,1,0,185,530,"Paulie Boyersons",737,FALSE
"938","1944_01","Earth","False","G/308/S","TRAPPIST-1e",24,"False",0,0,666,221,1,"Candy Whiters",888,FALSE
"939","1948_01","Europa","False","B/80/S","TRAPPIST-1e",54,"False",0,225,129,0,12226,"Meron Waring",12580,FALSE
"940","1948_02","Europa","True","B/80/S","55 Cancri e",19,"False",0,0,0,0,0,"Alhail Waring",0,TRUE
"941","1949_01","Earth","False","F/373/S","TRAPPIST-1e",19,"False",0,0,317,632,0,"Sterry Smalls",949,FALSE
"942","1951_01","Europa","True","D/67/S","55 Cancri e",28,"False",0,0,0,0,0,"Dhenah Extraly",0,TRUE
"943","1951_02","Europa","False","D/67/S","55 Cancri e",28,"False",1,1656,140,4160,430,"Weiaham Extraly",6387,TRUE
"944","1954_01","Mars","False","F/388/P","55 Cancri e",39,"False",27,0,81,974,0,"Sher Porki",1082,FALSE
"945","1955_01","Earth","False","F/389/P","TRAPPIST-1e",20,"False",9,52,1,638,105,"Kennie Perkinson",805,FALSE
"946","1958_01","Earth","False","G/314/P","TRAPPIST-1e",30,"False",1624,0,0,600,105,"Naomie Brensonsen",2329,FALSE
"947","1965_01","Earth","True","G/317/P","TRAPPIST-1e",35,"False",0,0,0,0,0,"Racyle Ramoran",0,TRUE
"948","1966_01","Europa","False","B/81/S","55 Cancri e",36,"False",0,1427,0,1311,84,"Alphain Folhal",2822,TRUE
"949","1970_01","Earth","False","F/392/P","TRAPPIST-1e",33,"False",1844,213,131,439,0,"Eulahy Parsoney",2627,FALSE
"950","1972_01","Mars","False","E/123/P","TRAPPIST-1e",30,"False",143,0,906,0,0,"Wer Hac",1049,FALSE
"951","1982_01","Earth","False","E/145/S","TRAPPIST-1e",25,"False",102,0,257,1260,0,"Glendy Jacostaney",1619,FALSE
"952","1986_01","Mars","True","F/377/S","TRAPPIST-1e",45,"False",0,0,0,0,0,"Toate Monie",0,TRUE
"953","1987_01","Earth","False","G/313/S","TRAPPIST-1e",23,"False",0,901,7,0,0,"Searla Bardinard",908,FALSE
"954","1989_01","Earth","True","G/322/P","55 Cancri e",51,"False",0,0,0,0,0,"Paulas Mullon",0,TRUE
"955","1990_01","Mars","True","F/395/P","TRAPPIST-1e",31,"False",0,0,0,0,0,"Cers Blake",0,TRUE
"956","1990_02","Mars","True","F/395/P","55 Cancri e",55,"False",0,0,0,0,0,"Unchal Blake",0,TRUE
"957","1998_01","Earth","False","F/382/S","PSO J318.5-22",24,"False",85,225,11,53,835,"Gerte Hendrewsons",1209,FALSE
"958","2002_01","Mars","True","F/384/S","TRAPPIST-1e",57,"False",0,0,0,0,0,"Craird Creke",0,TRUE
"959","2004_01","Mars","True","E/147/S","TRAPPIST-1e",24,"False",0,0,0,0,0,"Yapich Pashe",0,TRUE
"960","2005_01","Earth","False","F/385/S","TRAPPIST-1e",44,"False",40,117,0,214,387,"Janita Ericksonga",758,FALSE
"961","2005_02","Earth","False","G/316/S","TRAPPIST-1e",0,"False",0,0,0,0,0,"Sanya Ericksonga",0,FALSE
"962","2008_01","Earth","False","F/397/P","",15,"False",262,0,0,391,151,"Jasony Petton",804,FALSE
"963","2014_01","Europa","True","E/148/S","TRAPPIST-1e",49,"False",0,0,0,0,0,"Hadalm Switmorary",0,TRUE
"964","2016_01","Mars","True","F/388/S","",24,"False",0,0,0,0,0,"Graisp Barte",0,TRUE
"965","2016_02","Mars","False","F/388/S","TRAPPIST-1e",47,"False",878,824,1,389,0,"Cups Barte",2092,FALSE
"966","2017_01","Mars","False","E/149/S","TRAPPIST-1e",26,"False",0,0,0,0,0,"Panbug Creke",0,FALSE
"967","2017_02","Mars","False","F/389/S","TRAPPIST-1e",27,"False",664,126,40,11,1068,"Spil Creke",1909,FALSE
"968","2018_01","Earth","True","G/319/S","TRAPPIST-1e",4,"False",0,0,0,0,0,"Thony Franey",0,TRUE
"969","2020_01","Europa","False","C/77/S","TRAPPIST-1e",30,"False",0,2052,4,465,117,"Minchib Swinvul",2638,TRUE
"970","2021_01","Earth","True","G/320/S","TRAPPIST-1e",23,"False",0,0,0,0,0,"Andace Flynnis",0,TRUE
"971","2023_01","Earth","False","G/321/S","TRAPPIST-1e",23,"False",0,0,634,0,87,"Bethy Stantiagord",721,FALSE
"972","2023_02","Earth","True","G/321/S","TRAPPIST-1e",4,"False",0,0,0,0,0,"Elenna Stantiagord",0,TRUE
"973","2023_03","Earth","True","G/321/S","TRAPPIST-1e",3,"False",0,0,0,0,0,"Monah Stantiagord",0,TRUE
"974","2025_01","Europa","False","B/84/S","55 Cancri e",42,"True",0,305,0,327,7046,"Alteron Stiviorad",7678,FALSE
"975","2030_01","Earth","False","F/401/P","TRAPPIST-1e",22,"False",286,1217,0,0,10,"Lulard Trerady",1513,FALSE
"976","2031_01","Earth","False","G/325/P","TRAPPIST-1e",21,"False",208,78,0,0,424,"Ermank Huntt",710,FALSE
"977","2033_01","Earth","False","F/392/S","55 Cancri e",28,"False",637,11,1,0,52,"Briam Mcneiley",701,FALSE
"978","2035_01","Mars","False","D/64/P","TRAPPIST-1e",35,"False",904,688,112,994,0,"",2698,FALSE
"979","2035_02","Mars","True","F/403/P","TRAPPIST-1e",20,"False",0,0,0,0,0,"Donch Backe",0,TRUE
"980","2036_01","Earth","True","G/326/P","PSO J318.5-22",22,"False",0,0,0,0,0,"Sylvin Jacostanley",0,TRUE
"981","2036_02","Earth","False","G/326/P","TRAPPIST-1e",30,"False",0,0,724,0,0,"Justie Barkeretton",724,FALSE
"982","2036_03","Earth","False","G/326/P","TRAPPIST-1e",0,"False",0,0,0,0,0,"Celis Jacostanley",0,FALSE
"983","2037_01","Europa","True","B/61/P","TRAPPIST-1e",22,"False",0,0,0,0,0,"Solaron Laturive",0,TRUE
"984","2037_02","Europa","False","B/61/P","TRAPPIST-1e",15,"False",0,411,0,1757,4411,"Rassias Laturive",6579,FALSE
"985","2039_01","Mars","False","F/405/P","TRAPPIST-1e",4,"False",0,0,0,0,0,"Apple Jaff",0,FALSE
"986","2039_02","Mars","True","F/405/P","TRAPPIST-1e",19,"False",0,0,0,0,0,"Callix Jaff",0,TRUE
"987","2039_03","Mars","True","F/405/P","TRAPPIST-1e",29,"False",0,0,0,0,0,"Beres Balle",0,TRUE
"988","2047_01","Earth","True","G/325/S","TRAPPIST-1e",17,"False",0,0,0,0,0,"Raulia Jenkinnedy",0,TRUE
"989","2048_01","Earth","False","F/406/P","55 Cancri e",21,"False",0,722,0,0,0,"Enry Morrencis",722,FALSE
"990","2049_01","Earth","True","G/326/S","PSO J318.5-22",20,"False",0,0,0,0,0,"Kirky Edwartizman",0,TRUE
"991","2050_01","Earth","False","G/329/P","TRAPPIST-1e",24,"False",130,5,0,283,302,"Harlen Peter",720,FALSE
"992","2057_01","","True","G/332/P","PSO J318.5-22",6,"False",0,0,0,0,0,"Carold Carley",0,TRUE
"993","2057_02","Earth","False","G/332/P","PSO J318.5-22",9,"False",0,0,0,0,0,"Kenny Lewinton",0,FALSE
"994","2057_03","Earth","False","G/332/P","TRAPPIST-1e",21,"False",308,367,1,0,108,"Nelley Gordanieves",784,FALSE
"995","2057_04","Earth","True","G/332/P","TRAPPIST-1e",46,"False",0,0,0,0,0,"Agnesa Lewinton",0,TRUE
"996","2057_05","","False","F/408/P","TRAPPIST-1e",20,"False",0,0,715,7,1,"Leahy Lewinton",723,FALSE
"997","2058_01","Mars","False","F/397/S","55 Cancri e",27,"False",1226,194,92,18,0,"Smal Gelte",1530,FALSE
"998","2064_01","Mars","True","F/409/P","TRAPPIST-1e",23,"False",0,0,0,0,0,"Mos Terry",0,TRUE
"999","2068_01","Europa","True","C/71/P","TRAPPIST-1e",28,"False",0,0,0,0,0,"Izarino Ingent",0,TRUE
"1000","2068_02","Europa","False","C/71/P","55 Cancri e",53,"False",0,4829,0,7,350,"Wimps Ingent",5186,FALSE
"1001","2068_03","Europa","False","C/71/P","TRAPPIST-1e",41,"False",1,2852,0,67,59,"Gimph Ingent",2979,TRUE
"1002","2068_04","Europa","False","C/71/P","55 Cancri e",32,"False",0,5950,462,4257,71,"Diphah Disheract",10740,FALSE
"1003","2068_05","Europa","False","C/71/P","TRAPPIST-1e",27,"False",0,5931,0,110,1125,"Geonev Ingent",7166,FALSE
"1004","2069_01","Earth","False","F/399/S","TRAPPIST-1e",31,"False",767,0,8,3,0,"Hilley Willangsey",778,FALSE
"1005","2072_01","Earth","False","E/152/S","TRAPPIST-1e",20,"False",0,0,0,449,86,"Evenna Brooke",535,FALSE
"1006","2072_02","Earth","False","F/400/S","TRAPPIST-1e",19,"False",0,0,82,590,0,"Thel Brooke",672,FALSE
"1007","2076_01","Mars","True","F/403/S","TRAPPIST-1e",55,"False",0,0,0,0,0,"Varz Hast",0,TRUE
"1008","2077_01","Earth","False","F/404/S","TRAPPIST-1e",35,"False",0,0,43,1,880,"Jeroy Castron",924,FALSE
"1009","2078_01","Mars","True","F/405/S","TRAPPIST-1e",70,"False",0,0,0,0,0,"Crios Biane",0,TRUE
"1010","2079_01","Earth","False","G/330/S","55 Cancri e",22,"False",240,1974,0,0,152,"Evenna Pierry",2366,FALSE
"1011","2079_02","Earth","False","F/406/S","TRAPPIST-1e",46,"False",258,57,0,0,654,"Verney Pierry",969,FALSE
"1012","2079_03","Earth","False","F/406/S","TRAPPIST-1e",16,"False",32,9,0,0,1408,"Phia Pierry",1449,FALSE
"1013","2093_01","Earth","False","G/336/P","TRAPPIST-1e",14,"False",425,0,295,0,50,"Ronna Meadoney",770,FALSE
"1014","2098_01","","False","G/332/S","TRAPPIST-1e",13,"False",51,0,0,0,0,"Blance Monroellynn",51,FALSE
"1015","2101_01","Earth","True","G/337/P","55 Cancri e",44,"False",0,0,0,0,0,"Hellia Carley",0,TRUE
"1016","2101_02","Earth","False","F/416/P","TRAPPIST-1e",15,"False",0,939,10,0,0,"Yolas Carley",949,FALSE
